Customer ID,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFM_SCORE,Segment,RecencyScaled,FrequencyScaled,MonetaryScaled,ClusterKMeans,ClusterHierarchical
14978,71,5,1931.4200000000028,2,4,4,244,At Risk,0.193029490616622,0.01904761904761905,0.0068928569057866915,5,3
14981,245,1,102.11999999999998,1,1,1,111,Hibernating,0.6595174262734584,0.0,0.000364446131457133,2,4
14984,18,2,213.27,4,3,1,431,Potential Loyalists,0.050938337801608585,0.004761904761904762,0.0007611185512716684,1,2
14985,197,2,296.7499999999999,1,3,2,132,At Risk,0.5308310991957105,0.004761904761904762,0.0010590422004495123,3,5
14987,14,2,326.4,4,3,2,432,Potential Loyalists,0.040214477211796246,0.004761904761904762,0.0011648572004270292,1,2
14988,210,1,334.54,1,1,2,112,Hibernating,0.5656836461126006,0.0,0.0011939072543837575,2,4
14995,37,2,233.23000000000005,3,3,1,331,Need Attention,0.10187667560321716,0.004761904761904762,0.0008323518531115076,1,2
14997,45,3,546.2,3,3,3,333,Need Attention,0.12332439678284182,0.009523809523809525,0.001949280033312633,5,3
14998,169,2,429.86999999999983,2,3,2,232,At Risk,0.45576407506702415,0.004761904761904762,0.0015341212155256339,3,5
15000,46,1,490.52,3,1,3,313,About to Sleep,0.1260053619302949,0.0,0.0017505690991221397,5,3
15002,114,4,1641.7599999999998,2,4,4,244,At Risk,0.30831099195710454,0.014285714285714287,0.0058591175164616404,5,3
15004,146,1,1246.3199999999995,2,1,4,214,Hibernating,0.3941018766756032,0.0,0.00444787017780703,3,5
15005,14,29,6316.5699999999915,4,5,5,455,Loyal Customers,0.040214477211796246,0.13333333333333333,0.022542592054232077,1,2
15006,50,1,502.08999999999975,3,1,3,313,About to Sleep,0.13672922252010725,0.0,0.0017918601463309033,5,3
15007,158,1,156.91000000000003,2,1,1,211,Hibernating,0.4262734584450402,0.0,0.0005599808312469522,3,5
15009,11,3,1261.7799999999995,5,3,4,534,Potential Loyalists,0.032171581769437,0.009523809523809525,0.004503043867508629,1,2
15010,34,1,308.94000000000005,3,1,2,312,About to Sleep,0.09383378016085792,0.0,0.0011025459053306571,1,2
15012,52,2,423.0399999999996,3,3,2,332,Need Attention,0.14209115281501342,0.004761904761904762,0.0015097462931024817,5,3
15014,42,2,260.17,3,3,2,332,Need Attention,0.11528150134048258,0.004761904761904762,0.0009284953977791061,1,2
15016,171,1,170.04,2,1,1,211,Hibernating,0.4611260053619303,0.0,0.0006068392106636398,3,5
15017,32,1,125.58000000000004,3,1,1,311,About to Sleep,0.08847184986595175,0.0,0.00044817024273782595,1,2
15018,37,3,496.21,3,3,3,333,Need Attention,0.10187667560321716,0.009523809523809525,0.0017708755864702702,1,2
15019,265,1,265.99999999999994,1,1,2,112,Hibernating,0.7131367292225201,0.0,0.0009493015175048705,2,4
15021,7,9,1914.8200000000024,5,5,4,554,Champions,0.021447721179624665,0.0380952380952381,0.006833614781010071,1,2
15022,10,4,905.0399999999997,5,4,3,543,Champions,0.029490616621983913,0.014285714285714287,0.003229909193242887,1,2
15023,2,11,6802.759999999989,5,5,5,555,Champions,0.00804289544235925,0.04761904761904763,0.024277708237674528,1,2
15024,8,10,1661.3300000000006,5,5,4,554,Champions,0.02412868632707775,0.04285714285714286,0.005928958985249502,1,2
15025,32,1,377.01,3,1,2,312,About to Sleep,0.08847184986595175,0.0,0.0013454743049417719,1,2
15026,79,3,469.0,2,3,2,232,At Risk,0.21447721179624665,0.009523809523809525,0.0016737684650743772,5,3
15027,29,4,1066.1499999999996,4,4,4,444,Loyal Customers,0.08042895442359249,0.014285714285714287,0.003804878995818863,1,2
15028,7,4,627.13,5,4,3,543,Champions,0.021447721179624665,0.014285714285714287,0.0022381032356121413,1,2
15030,70,2,518.28,3,3,3,333,Need Attention,0.19034852546916892,0.004761904761904762,0.0018496390620015954,5,3
15031,3,4,668.14,5,4,3,543,Champions,0.010723860589812333,0.014285714285714287,0.002384459834231971,1,2
15032,255,3,4959.0999999999985,1,3,5,135,At Risk,0.6863270777479893,0.009523809523809525,0.017698049456610538,2,4
15033,3,10,2586.670000000001,5,5,5,555,Champions,0.010723860589812333,0.04285714285714286,0.009231314873249342,1,2
15034,14,8,4308.609999999999,4,5,5,455,Loyal Customers,0.040214477211796246,0.03333333333333334,0.015376578989987443,1,2
15035,88,1,252.73,2,1,2,212,Hibernating,0.2386058981233244,0.0,0.0009019435057105487,5,3
15036,71,3,465.55,2,3,2,232,At Risk,0.193029490616622,0.009523809523809525,0.0016614560957683932,5,3
15038,57,6,705.4899999999997,3,5,3,353,Loyal Customers,0.1554959785522788,0.02380952380952381,0.0025177546149793644,5,3
15039,8,47,19914.43999999997,5,5,5,555,Champions,0.02412868632707775,0.21904761904761905,0.07107070718894612,1,2
15041,169,1,180.35,2,1,1,211,Hibernating,0.45576407506702415,0.0,0.0006436335664736971,3,5
15042,198,1,135.93,1,1,1,111,Hibernating,0.5335120643431636,0.0,0.0004851073506557785,3,5
15043,30,1,537.0,4,1,3,413,Promising,0.08310991957104558,0.0,0.001916447048496675,1,2
15044,18,17,7700.229999999998,4,5,5,455,Loyal Customers,0.050938337801608585,0.0761904761904762,0.027480601594498225,1,2
15045,150,2,735.6600000000002,2,3,3,233,At Risk,0.40482573726541554,0.004761904761904762,0.002625425392359524,3,5
15046,8,15,5213.770000000001,5,5,5,555,Champions,0.02412868632707775,0.06666666666666668,0.018606916439554026,1,2
15047,268,1,343.62,1,1,2,112,Hibernating,0.7211796246648794,0.0,0.001226311982876029,2,4
15048,64,4,384.04999999999984,3,4,2,342,Loyal Customers,0.1742627345844504,0.014285714285714287,0.0013705986759313738,5,3
15049,272,1,121.17000000000002,1,1,1,111,Hibernating,0.7319034852546917,0.0,0.00043243182284235035,2,4
15050,24,3,1782.0900000000006,4,3,4,434,Potential Loyalists,0.06702412868632708,0.009523809523809525,0.006359927598985923,1,2
15051,22,3,1391.61,4,3,4,434,Potential Loyalists,0.06166219839142091,0.009523809523809525,0.00496638152171035,1,2
15052,318,1,215.78,1,1,1,111,Hibernating,0.8552278820375335,0.0,0.0007700762460421091,4,1
15053,3,3,697.79,5,3,3,533,Potential Loyalists,0.010723860589812333,0.009523809523809525,0.0024902748342094877,1,2
15054,11,2,302.1,5,3,2,532,Potential Loyalists,0.032171581769437,0.004761904761904762,0.0010781352948805317,1,2
15057,274,2,1489.5,1,3,4,134,At Risk,0.7372654155495979,0.004761904761904762,0.005315731617757538,2,4
15058,24,11,2124.9900000000025,4,5,5,455,Loyal Customers,0.06702412868632708,0.04761904761904763,0.007583670043919841,1,2
15059,39,9,1337.7200000000007,3,5,4,354,Loyal Customers,0.10723860589812333,0.0380952380952381,0.0047740587443481815,1,2
15060,7,4,303.08999999999986,5,4,2,542,Champions,0.021447721179624665,0.014285714285714287,0.001081668409550944,1,2
15061,2,46,54534.14000000002,5,5,5,555,Champions,0.00804289544235925,0.2142857142857143,0.19462158593166576,6,9
15062,70,4,987.86,3,4,4,344,Loyal Customers,0.19034852546916892,0.014285714285714287,0.003525477432640457,5,3
15063,212,1,370.8,1,1,2,112,Hibernating,0.5710455764075067,0.0,0.0013233120401910001,2,4
15065,36,4,3158.130000000001,3,4,5,345,Loyal Customers,0.09919571045576409,0.014285714285714287,0.011270742862697964,1,2
15066,52,1,893.59,3,1,3,313,About to Sleep,0.14209115281501342,0.0,0.00318904640235781,5,3
15067,77,3,1744.7600000000007,2,3,4,234,At Risk,0.20911528150134048,0.009523809523809525,0.006226704194292477,5,3
15068,45,2,553.3599999999999,3,3,3,333,Need Attention,0.12332439678284182,0.004761904761904762,0.0019748326606259217,5,3
15069,178,1,1109.5300000000007,2,1,4,214,Hibernating,0.47989276139410186,0.0,0.003959693656831503,3,5
15070,371,1,106.2,1,1,1,111,Hibernating,0.9973190348525469,0.0,0.00037900684646247095,4,1
15071,92,2,982.0699999999997,2,3,4,234,At Risk,0.24932975871313673,0.004761904761904762,0.003504814065022587,5,3
15073,8,3,1043.41,5,3,4,534,Potential Loyalists,0.02412868632707775,0.009523809523809525,0.00372372442248029,1,2
15074,104,1,748.8700000000003,2,1,3,213,Hibernating,0.28150134048257375,0.0,0.002672569275992003,5,3
15075,76,1,773.0300000000003,2,1,3,213,Hibernating,0.2064343163538874,0.0,0.0027587915491608665,5,3
15076,171,1,880.8500000000003,2,1,3,213,Hibernating,0.4611260053619303,0.0,0.0031435798559931037,3,5
15078,6,30,9743.110000000022,5,5,5,555,Champions,0.01876675603217158,0.1380952380952381,0.03477123724893572,1,2
15079,211,4,895.61,1,4,3,143,At Risk,0.5683646112600537,0.014285714285714287,0.003196255383806531,2,4
15081,21,5,504.79999999999984,4,4,3,443,Loyal Customers,0.05898123324396783,0.01904761904761905,0.0018015316016408217,1,2
15083,255,1,88.19999999999997,1,1,1,111,Hibernating,0.6863270777479893,0.0,0.00031476839790950964,2,4
15087,280,1,306.94,1,1,2,112,Hibernating,0.7533512064343164,0.0,0.0010954082999358834,2,4
15088,20,2,1160.07,4,3,4,434,Potential Loyalists,0.05630026809651475,0.004761904761904762,0.0041400609451574255,1,2
15089,9,6,2420.8400000000024,5,5,5,555,Champions,0.026809651474530835,0.02380952380952381,0.008639500321941706,1,2
15090,307,1,381.32000000000005,1,1,2,112,Hibernating,0.8257372654155496,0.0,0.0013608558445675088,4,1
15091,66,1,480.71,3,1,2,312,About to Sleep,0.17962466487935658,0.0,0.0017155591446607757,5,3
15092,214,2,457.81,1,3,2,132,At Risk,0.5764075067024129,0.004761904761904762,0.0016338335628906196,2,4
15093,17,6,4597.019999999999,4,5,5,455,Loyal Customers,0.0482573726541555,0.02380952380952381,0.01640585737594075,1,2
15095,102,4,1370.5999999999995,2,4,4,244,At Risk,0.2761394101876676,0.014285714285714287,0.004891400977038253,5,3
15096,41,1,219.39,3,1,1,311,About to Sleep,0.1126005361930295,0.0,0.0007829596237796751,1,2
15097,3,1,248.08,5,1,1,511,New Customers,0.010723860589812333,0.0,0.0008853485731677005,1,2
15098,181,3,39916.5,1,3,5,135,At Risk,0.4879356568364611,0.009523809523809525,0.1424541128702375,3,5
15099,83,1,410.48,2,1,2,212,Hibernating,0.225201072386059,0.0,0.0014649221312233059,5,3
15100,332,3,876.0,1,3,3,133,At Risk,0.8927613941018767,0.009523809523809525,0.0031262711629107772,4,1
15101,7,2,317.53,5,3,2,532,Potential Loyalists,0.021447721179624665,0.004761904761904762,0.0011332019205012088,1,2
15103,30,2,703.3599999999997,4,3,3,433,Potential Loyalists,0.08310991957104558,0.004761904761904762,0.0025101530652339304,1,2
15104,195,2,1027.44,1,3,4,134,At Risk,0.5254691689008043,0.004761904761904762,0.003666730643403024,3,5
15105,17,7,2298.9300000000007,4,5,5,455,Loyal Customers,0.0482573726541555,0.028571428571428577,0.008204427585103282,1,2
15106,16,5,1422.5200000000002,4,4,4,444,Loyal Customers,0.045576407506702415,0.01904761904761905,0.005076693213086575,1,2
15107,310,6,319.5,1,5,2,152,Can't Loose,0.8337801608579088,0.02380952380952381,0.001140232461815061,4,1
15108,140,4,1300.2500000000002,2,4,4,244,At Risk,0.37801608579088475,0.014285714285714287,0.004640335707277099,3,5
15109,244,1,484.95,1,1,2,112,Hibernating,0.6568364611260054,0.0,0.0017306908680976955,2,4
15110,22,4,996.1,4,4,4,444,Loyal Customers,0.06166219839142091,0.014285714285714287,0.003554884366866924,1,2
15111,28,3,1567.4799999999998,4,3,4,434,Potential Loyalists,0.0777479892761394,0.009523809523809525,0.005594026852099754,1,2
15113,8,3,3609.3300000000013,5,3,5,535,Potential Loyalists,0.02412868632707775,0.009523809523809525,0.012880986639758858,1,2
15114,29,10,2760.5599999999977,4,5,5,455,Loyal Customers,0.08042895442359249,0.04285714285714286,0.009851893974297908,1,2
15115,17,1,340.11000000000007,4,1,2,412,Promising,0.0482573726541555,0.0,0.0012137854854082017,1,2
15116,16,4,1352.7500000000002,4,4,4,444,Loyal Customers,0.045576407506702415,0.014285714285714287,0.0048276978488899025,1,2
15117,13,5,1551.7800000000002,4,4,4,444,Loyal Customers,0.03753351206434317,0.01904761904761905,0.0055379966497507834,1,2
15118,133,1,244.8,2,1,1,211,Hibernating,0.35924932975871315,0.0,0.000873642900320272,3,5
15119,244,1,266.4,1,1,2,112,Hibernating,0.6568364611260054,0.0,0.0009507290385838254,2,4
15120,132,1,358.8199999999998,2,1,2,212,Hibernating,0.35656836461126007,0.0,0.0012805577838763066,3,5
15121,49,2,457.72,3,3,2,332,Need Attention,0.13404825737265416,0.004761904761904762,0.001633512370647855,5,3
15122,113,3,1633.779999999999,2,3,4,234,At Risk,0.30563002680965146,0.009523809523809525,0.005830638470936491,5,3
15123,6,2,2199.309999999999,5,3,5,535,Potential Loyalists,0.01876675603217158,0.004761904761904762,0.00784890346038961,1,2
15124,21,2,184.19,4,3,1,431,Potential Loyalists,0.05898123324396783,0.004761904761904762,0.0006573377688316621,1,2
15125,24,15,11528.48,4,5,5,455,Loyal Customers,0.06702412868632708,0.06666666666666668,0.04114287052076899,1,2
15127,64,1,406.53,3,1,2,312,About to Sleep,0.1742627345844504,0.0,0.0014508253605686281,5,3
15128,59,4,1471.0000000000007,3,4,4,344,Loyal Customers,0.16085790884718498,0.014285714285714287,0.005249708767855885,5,3
15129,49,10,3447.4,3,5,5,355,Loyal Customers,0.13404825737265416,0.04285714285714286,0.01230309041897102,5,3
15130,168,1,330.11,2,1,2,212,Hibernating,0.45308310991957107,0.0,0.001178097458434334,3,5
15132,17,5,977.9300000000003,4,4,4,444,Loyal Customers,0.0482573726541555,0.01904761904761905,0.0034900392218554076,1,2
15133,126,3,982.4199999999997,2,3,4,234,At Risk,0.34048257372654156,0.009523809523809525,0.003506063145966672,3,5
15134,13,8,1387.99,4,5,4,454,Loyal Customers,0.03753351206434317,0.03333333333333334,0.00495346245594581,1,2
15135,238,1,139.04999999999998,1,1,1,111,Hibernating,0.6407506702412868,0.0,0.000496242015071625,2,4
15136,1,3,1286.7000000000005,5,3,4,534,Potential Loyalists,0.005361930294906166,0.009523809523809525,0.00459197843072751,1,2
15139,238,2,178.96000000000006,1,3,1,131,At Risk,0.6407506702412868,0.004761904761904762,0.0006386729307243298,2,4
15140,51,7,2354.2500000000005,3,5,5,355,Loyal Customers,0.13941018766756033,0.028571428571428577,0.008401853750322714,5,3
15142,45,1,498.74,3,1,3,313,About to Sleep,0.12332439678284182,0.0,0.0017799046572946587,5,3
15143,224,1,259.45,1,1,2,112,Hibernating,0.6032171581769437,0.0,0.0009259258598369876,2,4
15144,7,17,6580.440000000007,5,5,5,555,Champions,0.021447721179624665,0.0761904761904762,0.023484292021991572,1,2
15145,3,4,1194.7300000000005,5,4,4,544,Champions,0.010723860589812333,0.014285714285714287,0.004263755646648852,1,2
15146,163,2,1327.1600000000008,2,3,4,234,At Risk,0.43967828418230565,0.004761904761904762,0.0047363721878637775,3,5
15147,239,1,623.5,1,1,3,113,Hibernating,0.6434316353887399,0.0,0.0022251484818206274,2,4
15148,9,1,301.29,5,1,2,512,New Customers,0.026809651474530835,0.0,0.0010752445646956485,1,2
15149,132,1,520.8,2,1,3,213,Hibernating,0.35656836461126007,0.0,0.0018586324447990097,3,5
15150,16,10,5314.469999999995,4,5,5,455,Loyal Customers,0.045576407506702415,0.04285714285714286,0.018966294871180848,1,2
15152,8,13,4745.69,5,5,5,555,Champions,0.02412868632707775,0.05714285714285715,0.01693643127296124,1,2
15153,30,1,329.25,4,1,2,412,Promising,0.08310991957104558,0.0,0.0011750282881145815,1,2
15154,74,1,296.42,2,1,2,212,Hibernating,0.20107238605898123,0.0,0.0010578644955593752,5,3
15156,0,3,961.49,5,3,4,534,Potential Loyalists,0.002680965147453083,0.009523809523809525,0.003431368105510369,1,2
15157,2,3,1936.0700000000006,5,3,4,534,Potential Loyalists,0.00804289544235925,0.009523809523809525,0.006909451838329532,1,2
15158,44,1,401.40000000000015,3,1,2,312,About to Sleep,0.12064343163538874,0.0,0.0014325174027310346,5,3
15159,0,30,18641.010000000017,5,5,5,555,Champions,0.002680965147453083,0.1380952380952381,0.06652608677001311,1,2
15160,356,1,158.16000000000003,1,1,1,111,Hibernating,0.9571045576407506,0.0,0.0005644418346186856,4,1
15163,17,2,304.4699999999999,4,3,2,432,Potential Loyalists,0.0482573726541555,0.004761904761904762,0.001086593357273338,1,2
15164,67,3,843.0499999999997,3,3,3,333,Need Attention,0.18230563002680966,0.009523809523809525,0.0030086791140318835,5,3
15165,372,1,487.75,1,1,2,112,Hibernating,1.0,0.0,0.0017406835156503785,4,1
15167,319,1,162.99999999999997,1,1,1,111,Hibernating,0.8579088471849866,0.0,0.0005817148396740372,4,1
15168,24,1,106.56,4,1,1,411,Promising,0.06702412868632708,0.0,0.00038029161543353014,1,2
15171,330,1,1289.5,1,1,4,114,Hibernating,0.8873994638069705,0.0,0.004601971078280191,4,1
15172,7,5,1624.0499999999995,5,4,4,544,Champions,0.021447721179624665,0.01904761904761905,0.00579591402069092,1,2
15174,321,1,135.75,1,1,1,111,Hibernating,0.8632707774798928,0.0,0.0004844649661702489,4,1
15175,70,1,224.14000000000007,3,1,1,311,About to Sleep,0.19034852546916892,0.0,0.0007999114365922624,5,3
15178,259,1,40.5,1,1,1,111,Hibernating,0.6970509383378016,0.0,0.00014453650924416264,2,4
15179,17,5,2206.9500000000007,4,4,5,445,Loyal Customers,0.0482573726541555,0.01904761904761905,0.00787616911299765,1,2
15180,366,1,87.5,1,1,1,111,Hibernating,0.9839142091152815,0.0,0.00031227023602133905,4,1
15181,65,3,689.4799999999998,3,3,3,333,Need Attention,0.1769436997319035,0.009523809523809525,0.0024606180837942033,5,3
15182,153,2,622.8499999999998,2,3,3,233,At Risk,0.4128686327077748,0.004761904761904762,0.002222828760067325,3,5
15184,28,2,406.76,4,3,2,432,Potential Loyalists,0.0777479892761394,0.004761904761904762,0.001451646185189027,1,2
15185,69,1,310.62000000000006,3,1,2,312,About to Sleep,0.18766756032171583,0.0,0.0011085414938622668,5,3
15186,13,2,411.41,4,3,2,432,Potential Loyalists,0.03753351206434317,0.004761904761904762,0.0014682411177318754,1,2
15187,0,16,4777.180000000001,5,5,5,555,Champions,0.002680965147453083,0.07142857142857144,0.017048812869901953,1,2
15189,0,41,16225.390000000007,5,5,5,555,Champions,0.002680965147453083,0.1904761904761905,0.05790521559815173,1,2
15192,118,3,1044.3200000000004,2,3,4,234,At Risk,0.3190348525469169,0.009523809523809525,0.0037269720329349133,3,5
15193,59,1,499.32,3,1,3,313,About to Sleep,0.16085790884718498,0.0,0.001781974562859143,5,3
15194,2,15,7616.529999999996,5,5,5,555,Champions,0.00804289544235925,0.06666666666666668,0.027181892808726953,1,2
15195,1,1,3861.0,5,1,5,515,New Customers,0.005361930294906166,0.0,0.013779147214610172,1,2
15197,9,3,1079.61,5,3,4,534,Potential Loyalists,0.026809651474530835,0.009523809523809525,0.0038529150801256892,1,2
15198,91,2,193.64,2,3,1,231,At Risk,0.24664879356568364,0.004761904761904762,0.0006910629543219667,5,3
15199,58,4,1268.6999999999996,3,4,4,344,Loyal Customers,0.1581769436997319,0.014285714285714287,0.004527739982174545,5,3
15201,86,5,1236.5400000000004,2,4,4,244,At Risk,0.23324396782841825,0.01904761904761905,0.004412967287426591,5,3
15203,24,6,1827.7999999999984,4,5,4,454,Loyal Customers,0.06702412868632708,0.02380952380952381,0.0065230575702834625,1,2
15204,356,1,316.5800000000001,1,1,2,112,Hibernating,0.9571045576407506,0.0,0.0011298115579386919,4,1
15205,84,2,653.2399999999999,2,3,3,233,At Risk,0.22788203753351208,0.004761904761904762,0.0023312846740409085,5,3
15206,9,4,420.3,5,4,2,542,Champions,0.026809651474530835,0.014285714285714287,0.0014999677737116434,1,2
15208,0,5,870.12,5,4,3,543,Champions,0.002680965147453083,0.01904761904761905,0.0031052866030501433,1,2
15210,224,1,331.18,1,1,2,112,Hibernating,0.6032171581769437,0.0,0.0011819160773205379,2,4
15211,59,2,894.41,3,3,3,333,Need Attention,0.16085790884718498,0.004761904761904762,0.003191972820569667,5,3
15212,240,1,101.79999999999998,1,1,1,111,Hibernating,0.646112600536193,0.0,0.00036330411459396925,2,4
15213,317,2,328.35,1,3,2,132,At Risk,0.8525469168900804,0.004761904761904762,0.0011718163656869334,4,1
15214,0,8,1661.44,5,5,4,554,Champions,0.002680965147453083,0.03333333333333334,0.005929351553546212,1,2
15215,45,3,734.94,3,3,3,333,Need Attention,0.12332439678284182,0.009523809523809525,0.0026228558544174048,5,3
15216,86,1,96.6,2,1,1,211,Hibernating,0.23324396782841825,0.0,0.0003447463405675583,5,3
15218,9,11,5756.890000000001,5,5,5,555,Champions,0.026809651474530835,0.04761904761904763,0.020545204560558708,1,2
15219,175,1,305.75,2,1,2,212,Hibernating,0.47184986595174266,0.0,0.0010911614247259933,3,5
15220,50,6,1778.9599999999994,3,5,4,354,Loyal Customers,0.13672922252010725,0.02380952380952381,0.0063487572465430984,5,3
15221,365,1,403.25,1,1,2,112,Hibernating,0.9812332439678284,0.0,0.0014391196877211996,4,1
15222,317,1,585.0,1,1,3,113,Hibernating,0.8525469168900804,0.0,0.002087749577971238,4,1
15223,224,2,755.7500000000001,1,3,3,133,At Risk,0.6032171581769437,0.004761904761904762,0.002697122638550023,2,4
15224,357,2,322.07999999999987,1,3,2,132,At Risk,0.9597855227882037,0.004761904761904762,0.001149439972774318,4,1
15225,233,1,409.40000000000015,1,1,2,112,Hibernating,0.6273458445040214,0.0,0.0014610678243101285,2,4
15226,309,1,154.41,1,1,1,111,Hibernating,0.8310991957104558,0.0,0.0005510588245034852,4,1
15227,35,5,1219.4,3,4,4,344,Loyal Customers,0.096514745308311,0.01904761904761905,0.004351798009193381,1,2
15228,65,4,3386.7100000000005,3,4,5,345,Loyal Customers,0.1769436997319035,0.014285714285714287,0.01208649978326662,5,3
15230,238,2,429.6,1,3,2,132,At Risk,0.6407506702412868,0.004761904761904762,0.0015331576387973402,2,4
15232,112,2,612.0600000000002,2,3,3,233,At Risk,0.30294906166219837,0.004761904761904762,0.0021843213789625236,5,3
15234,275,1,197.0,1,1,1,111,Hibernating,0.739946380697051,0.0,0.0007030541313851862,2,4
15235,216,11,2247.51,1,5,5,155,Can't Loose,0.5817694369973191,0.04761904761904763,0.008020919750403655,2,4
15236,297,1,321.05,1,1,2,112,Hibernating,0.7989276139410187,0.0,0.0011457641059960102,4,1
15237,0,4,1412.3200000000008,5,4,4,544,Champions,0.002680965147453083,0.014285714285714287,0.005040291425573233,1,2
15238,28,3,1071.9899999999998,4,3,4,434,Potential Loyalists,0.0777479892761394,0.009523809523809525,0.003825720803571602,1,2
15239,9,2,780.59,5,3,3,533,Potential Loyalists,0.026809651474530835,0.004761904761904762,0.0027857716975531093,1,2
15240,43,5,1706.57,3,4,4,344,Loyal Customers,0.11796246648793567,0.01904761904761905,0.006090411619279275,1,2
15241,65,8,1756.4400000000005,3,5,4,354,Loyal Customers,0.1769436997319035,0.03333333333333334,0.006268387809797953,5,3
15243,73,1,316.68,2,1,2,212,Hibernating,0.19839142091152814,0.0,0.0011301684382084302,5,3
15244,64,2,631.57,3,3,3,333,Need Attention,0.1742627345844504,0.004761904761904762,0.0022539487195885385,5,3
15245,133,3,2515.840000000001,2,3,5,235,At Risk,0.35924932975871315,0.009523809523809525,0.00897853657819344,3,5
15246,237,2,514.1500000000002,1,3,3,133,At Risk,0.6380697050938338,0.004761904761904762,0.001834899906861389,2,4
15247,121,1,356.0,2,1,2,212,Hibernating,0.32707774798927614,0.0,0.0012704937602696766,3,5
15249,30,13,6688.460000000006,4,5,5,455,Loyal Customers,0.08310991957104558,0.05714285714285715,0.023869794089363284,1,2
15251,8,11,10484.989999999996,5,5,5,555,Champions,0.02412868632707775,0.04761904761904763,0.03741886059407289,1,2
15252,35,2,740.7800000000002,3,3,3,333,Need Attention,0.096514745308311,0.004761904761904762,0.0026436976621701438,1,2
15253,15,4,918.1999999999997,4,4,3,443,Loyal Customers,0.04289544235924933,0.014285714285714287,0.003276874636740496,1,2
15254,126,1,300.36000000000007,2,1,2,212,Hibernating,0.34048257372654156,0.0,0.001071925578187079,3,5
15255,65,1,890.8499999999998,3,1,3,313,About to Sleep,0.1769436997319035,0.0,0.0031792678829669694,5,3
15256,147,1,98.45,2,1,1,211,Hibernating,0.3967828418230563,0.0,0.00035134862555772376,3,5
15257,282,1,317.15,1,1,2,112,Hibernating,0.7587131367292226,0.0,0.001131845775476202,2,4
15258,167,2,623.1600000000002,2,3,3,233,At Risk,0.450402144772118,0.004761904761904762,0.0022239350889035167,3,5
15260,99,6,1810.77,2,5,4,254,Can't Loose,0.2680965147453083,0.02380952380952381,0.006462280860346972,5,3
15261,134,1,254.82,2,1,2,212,Hibernating,0.36193029490616624,0.0,0.000909402303348087,3,5
15262,322,1,178.95000000000005,1,1,1,111,Hibernating,0.8659517426273459,0.0,0.0006386372426973559,4,1
15263,105,1,156.50999999999996,2,1,1,211,Hibernating,0.28418230563002683,0.0,0.0005585533101679972,5,3
15264,63,1,393.74000000000007,3,1,2,312,About to Sleep,0.17158176943699732,0.0,0.001405180374069052,5,3
15265,150,2,1506.12,2,3,4,234,At Risk,0.40482573726541554,0.004761904761904762,0.005375045118588104,3,5
15266,337,1,119.3,1,1,1,111,Hibernating,0.9061662198391421,0.0,0.0004257581617982371,4,1
15267,21,5,1717.36,4,4,4,444,Loyal Customers,0.05898123324396783,0.01904761904761905,0.006128919000384077,1,2
15269,22,1,408.8,4,1,2,412,Promising,0.06166219839142091,0.0,0.001458926542691696,1,2
15270,14,7,2379.49,4,5,5,455,Loyal Customers,0.040214477211796246,0.028571428571428577,0.008491930330404754,1,2
15271,6,15,2507.070000000002,5,5,5,555,Champions,0.01876675603217158,0.06666666666666668,0.008947238178537362,1,2
15272,56,2,721.9399999999997,3,3,3,333,Need Attention,0.15281501340482573,0.004761904761904762,0.002576461419351376,5,3
15274,3,2,716.5700000000003,5,3,3,533,Potential Loyalists,0.010723860589812333,0.004761904761904762,0.0025572969488664114,1,2
15275,36,1,615.1399999999999,3,1,3,313,About to Sleep,0.09919571045576409,0.0,0.002195313291270474,1,2
15276,65,1,135.31000000000003,3,1,1,311,About to Sleep,0.1769436997319035,0.0,0.0004828946929833988,5,3
15277,45,1,255.9,3,1,2,312,About to Sleep,0.12332439678284182,0.0,0.0009132566102612647,5,3
15279,353,1,290.51,1,1,2,112,Hibernating,0.9490616621983914,0.0,0.0010367728716178194,4,1
15280,171,1,113.12,2,1,1,211,Hibernating,0.4611260053619303,0.0,0.00040370296112838714,3,5
15281,57,9,2332.149999999999,3,5,5,355,Loyal Customers,0.1554959785522788,0.0380952380952381,0.008322983210710464,5,3
15286,48,1,240.55,3,1,1,311,About to Sleep,0.13136729222520108,0.0,0.0008584754888563784,5,3
15287,21,2,486.69,4,3,2,432,Potential Loyalists,0.05898123324396783,0.004761904761904762,0.0017369005847911487,1,2
15288,42,5,2306.519999999999,3,4,5,345,Loyal Customers,0.11528150134048258,0.01904761904761905,0.008231514797576441,1,2
15289,28,3,939.7800000000003,4,3,3,433,Potential Loyalists,0.0777479892761394,0.009523809523809525,0.003353889398950104,1,2
15290,3,18,7943.22,5,5,5,555,Champions,0.010723860589812333,0.08095238095238096,0.028347784961936236,1,2
15291,24,15,4668.300000000002,4,5,5,455,Loyal Customers,0.06702412868632708,0.06666666666666668,0.016660241632210488,1,2
15292,200,1,180.94,1,1,1,111,Hibernating,0.5388739946380697,0.0,0.0006457391600651552,3,5
15296,49,6,3672.86,3,5,5,355,Loyal Customers,0.13404825737265416,0.02380952380952381,0.013107712675123832,5,3
15297,9,3,641.94,5,3,3,533,Potential Loyalists,0.026809651474530835,0.009523809523809525,0.002290957203560439,1,2
