Customer ID,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFM_SCORE,Segment
15206,9,4,420.29999999999995,5,4,2,542,Champions
15208,0,5,870.12,5,4,3,543,Champions
15210,224,1,331.18,1,1,2,112,Hibernating
15211,59,2,894.41,3,3,3,333,Need Attention
15212,240,1,101.79999999999998,1,1,1,111,Hibernating
15213,317,2,328.34999999999997,1,3,2,132,At Risk
15214,0,8,1661.44,5,5,4,554,Champions
15215,45,3,734.94,3,3,3,333,Need Attention
15216,86,1,96.6,2,1,1,211,Hibernating
15218,9,11,5756.890000000001,5,5,5,555,Champions
15219,175,1,305.75,2,1,2,212,Hibernating
15220,50,6,1778.9599999999994,3,5,4,354,Loyal Customers
15221,365,1,403.25,1,1,2,112,Hibernating
15222,317,1,585.0,1,1,3,113,Hibernating
15223,224,2,755.7500000000001,1,3,3,133,At Risk
15224,357,2,322.0799999999999,1,3,2,132,At Risk
15225,233,1,409.4000000000001,1,1,2,112,Hibernating
15226,309,1,154.41,1,1,1,111,Hibernating
15227,35,5,1219.4,3,4,4,344,Loyal Customers
15228,65,4,3386.7100000000005,3,4,5,345,Loyal Customers
15230,238,2,429.6,1,3,2,132,At Risk
15232,112,2,612.0600000000001,2,3,3,233,At Risk
15234,275,1,197.0,1,1,1,111,Hibernating
15235,216,11,2247.5099999999998,1,5,5,155,Can't Loose
15236,297,1,321.05,1,1,2,112,Hibernating
15237,0,4,1412.320000000001,5,4,4,544,Champions
15238,28,3,1071.9899999999998,4,3,4,434,Potential Loyalists
15239,9,2,780.59,5,3,3,533,Potential Loyalists
15240,43,5,1706.57,3,4,4,344,Loyal Customers
15241,65,8,1756.4400000000007,3,5,4,354,Loyal Customers
15243,73,1,316.68,2,1,2,212,Hibernating
15244,64,2,631.57,3,3,3,333,Need Attention
15245,133,3,2515.8400000000006,2,3,5,235,At Risk
15246,237,2,514.1500000000001,1,3,3,133,At Risk
15247,121,1,356.0,2,1,2,212,Hibernating
15249,30,13,6688.460000000006,4,5,5,455,Loyal Customers
15251,8,11,10484.989999999996,5,5,5,555,Champions
15252,35,2,740.7800000000001,3,3,3,333,Need Attention
15253,15,4,918.1999999999997,4,4,3,443,Loyal Customers
15254,126,1,300.36000000000007,2,1,2,212,Hibernating
15255,65,1,890.8499999999999,3,1,3,313,About to Sleep
15256,147,1,98.45,2,1,1,211,Hibernating
15257,282,1,317.15,1,1,2,112,Hibernating
15258,167,2,623.1600000000001,2,3,3,233,At Risk
15260,99,6,1810.77,2,5,4,254,Can't Loose
15261,134,1,254.82000000000002,2,1,2,212,Hibernating
15262,322,1,178.95000000000002,1,1,1,111,Hibernating
15263,105,1,156.50999999999996,2,1,1,211,Hibernating
15264,63,1,393.74000000000007,3,1,2,312,About to Sleep
15265,150,2,1506.1200000000001,2,3,4,234,At Risk
15266,337,1,119.30000000000001,1,1,1,111,Hibernating
15267,21,5,1717.36,4,4,4,444,Loyal Customers
15269,22,1,408.8,4,1,2,412,Promising
15270,14,7,2379.49,4,5,5,455,Loyal Customers
15271,6,15,2507.070000000002,5,5,5,555,Champions
15272,56,2,721.9399999999998,3,3,3,333,Need Attention
15274,3,2,716.5700000000003,5,3,3,533,Potential Loyalists
15275,36,1,615.1399999999999,3,1,3,313,About to Sleep
15276,65,1,135.31000000000003,3,1,1,311,About to Sleep
15277,45,1,255.89999999999998,3,1,2,312,About to Sleep
15279,353,1,290.51,1,1,2,112,Hibernating
15280,171,1,113.12,2,1,1,211,Hibernating
15281,57,9,2332.149999999999,3,5,5,355,Loyal Customers
15286,48,1,240.55,3,1,1,311,About to Sleep
15287,21,2,486.69,4,3,2,432,Potential Loyalists
15288,42,5,2306.519999999999,3,4,5,345,Loyal Customers
15289,28,3,939.7800000000003,4,3,3,433,Potential Loyalists
15290,3,18,7943.22,5,5,5,555,Champions
15291,24,15,4668.300000000002,4,5,5,455,Loyal Customers
15292,200,1,180.93999999999997,1,1,1,111,Hibernating
15296,49,6,3672.86,3,5,5,355,Loyal Customers
15297,9,3,641.94,5,3,3,533,Potential Loyalists
15298,1,12,4799.900000000001,5,5,5,555,Champions
15299,66,7,4507.01,3,5,5,355,Loyal Customers
15300,63,1,496.4399999999999,3,1,3,313,About to Sleep
15301,49,12,5070.3499999999985,3,5,5,355,Loyal Customers
15303,289,1,574.02,1,1,3,113,Hibernating
15304,59,8,694.4000000000002,3,5,3,353,Loyal Customers
15306,63,3,1174.3499999999997,3,3,4,334,Need Attention
15307,94,1,205.3,2,1,1,211,Hibernating
15308,273,1,310.47,1,1,2,112,Hibernating
15311,-1,91,60767.90000000011,5,5,5,555,Champions
15312,74,4,924.8500000000001,2,4,3,243,At Risk
15313,109,1,52.0,2,1,1,211,Hibernating
15314,198,1,327.97,1,1,2,112,Hibernating
15315,63,2,570.5,3,3,3,333,Need Attention
15316,325,1,165.0,1,1,1,111,Hibernating
15318,2,1,312.62,5,1,2,512,New Customers
15319,282,1,204.5,1,1,1,111,Hibernating
15320,43,1,267.13,3,1,2,312,About to Sleep
15321,69,3,2748.3100000000004,3,3,5,335,Need Attention
15322,84,1,679.6799999999998,2,1,3,213,Hibernating
15325,102,1,162.2899999999999,2,1,1,211,Hibernating
15326,332,1,311.71,1,1,2,112,Hibernating
15327,51,1,208.75000000000003,3,1,1,311,About to Sleep
15329,38,3,1049.6999999999998,3,3,4,334,Need Attention
15330,31,2,714.96,4,3,3,433,Potential Loyalists
15332,365,4,1661.06,1,4,4,144,At Risk
15333,207,1,1028.56,1,1,4,114,Hibernating
15334,155,3,351.6699999999999,2,3,2,232,At Risk
15335,52,1,173.97000000000003,3,1,1,311,About to Sleep
15339,65,2,574.0699999999998,3,3,3,333,Need Attention
15341,79,1,2020.52,2,1,4,214,Hibernating
15342,128,1,406.0899999999999,2,1,2,212,Hibernating
15343,86,1,364.5,2,1,2,212,Hibernating
15344,-1,3,563.94,5,3,3,533,Potential Loyalists
15345,44,1,393.54,3,1,2,312,About to Sleep
15346,331,1,252.42000000000004,1,1,2,112,Hibernating
15347,365,1,201.59999999999997,1,1,1,111,Hibernating
15348,71,1,158.03999999999996,2,1,1,211,Hibernating
15349,157,2,473.80999999999983,2,3,2,232,At Risk
15350,372,1,115.65,1,1,1,111,Hibernating
15351,11,7,1960.110000000001,5,5,4,554,Champions
15353,253,2,777.02,1,3,3,133,At Risk
15355,28,2,277.05000000000007,4,3,2,432,Potential Loyalists
15356,30,10,2766.499999999999,4,5,5,455,Loyal Customers
15358,3,21,8347.199999999993,5,5,5,555,Champions
15360,38,1,427.92999999999995,3,1,2,312,About to Sleep
15361,360,1,418.9200000000001,1,1,2,112,Hibernating
15363,371,1,326.0,1,1,2,112,Hibernating
15364,94,2,913.1900000000004,2,3,3,233,At Risk
15365,24,7,2314.32,4,5,5,455,Loyal Customers
15366,74,2,602.5100000000001,2,3,3,233,At Risk
15367,56,4,1877.5899999999992,3,4,4,344,Loyal Customers
15368,20,1,446.94000000000005,4,1,2,412,Promising
15370,39,7,2386.05,3,5,5,355,Loyal Customers
15372,136,1,2007.4,2,1,4,214,Hibernating
15373,7,12,2415.9100000000003,5,5,5,555,Champions
15374,127,1,168.0,2,1,1,211,Hibernating
15376,39,3,1233.3599999999997,3,3,4,334,Need Attention
15379,168,7,3703.2899999999995,2,5,5,255,Can't Loose
15380,7,5,1690.26,5,4,4,544,Champions
15381,212,2,596.85,1,3,3,133,At Risk
15382,13,6,5955.709999999999,4,5,5,455,Loyal Customers
15384,168,2,642.41,2,3,3,233,At Risk
15385,39,1,316.88,3,1,2,312,About to Sleep
15386,185,1,394.14000000000004,1,1,2,112,Hibernating
15388,269,1,140.54,1,1,1,111,Hibernating
15389,171,1,500.0,2,1,3,213,Hibernating
15392,3,4,1535.5299999999997,5,4,4,544,Champions
15393,15,2,231.86,4,3,1,431,Potential Loyalists
15394,8,4,2183.54,5,4,5,545,Champions
15395,324,1,107.45000000000002,1,1,1,111,Hibernating
15396,111,1,288.17999999999995,2,1,2,212,Hibernating
15397,288,1,94.0,1,1,1,111,Hibernating
15398,15,2,1345.5299999999997,4,3,4,434,Potential Loyalists
15399,0,3,815.7699999999999,5,3,3,533,Potential Loyalists
15400,91,5,716.2,2,4,3,243,At Risk
15402,147,2,626.7699999999999,2,3,3,233,At Risk
15405,188,1,349.1,1,1,2,112,Hibernating
15406,30,3,510.7099999999999,4,3,3,433,Potential Loyalists
15407,32,4,1056.44,3,4,4,344,Loyal Customers
15408,263,1,267.17999999999995,1,1,2,112,Hibernating
15410,83,9,3450.8400000000015,2,5,5,255,Can't Loose
15411,25,4,1358.8800000000003,4,4,4,444,Loyal Customers
15412,170,1,190.53000000000003,2,1,1,211,Hibernating
15414,8,3,774.8999999999999,5,3,3,533,Potential Loyalists
15415,312,1,572.8099999999998,1,1,3,113,Hibernating
15416,63,4,3984.3199999999993,3,4,5,345,Loyal Customers
15417,84,1,508.8000000000001,2,1,3,213,Hibernating
15419,23,1,135.86,4,1,1,411,Promising
15421,57,4,950.3599999999996,3,4,4,344,Loyal Customers
15422,322,2,97.7,1,3,1,131,At Risk
15423,37,1,43.5,3,1,1,311,About to Sleep
15424,253,2,383.34,1,3,2,132,At Risk
15426,18,5,1447.39,4,4,4,444,Loyal Customers
15427,32,3,1483.1399999999999,3,3,4,334,Need Attention
15428,14,1,93.78,4,1,1,411,Promising
15429,25,2,397.3499999999998,4,3,2,432,Potential Loyalists
15432,22,1,171.19,4,1,1,411,Promising
15433,212,2,533.2999999999998,1,3,3,133,At Risk
15434,7,5,1041.4800000000002,5,4,4,544,Champions
15435,21,1,149.29000000000005,4,1,1,411,Promising
15436,11,3,1122.5300000000007,5,3,4,534,Potential Loyalists
15437,261,1,200.16000000000003,1,1,1,111,Hibernating
15438,130,1,156.57999999999998,2,1,1,211,Hibernating
15440,53,3,383.67999999999995,3,3,2,332,Need Attention
15442,247,1,594.0,1,1,3,113,Hibernating
15443,0,7,3236.909999999999,5,5,5,555,Champions
15444,8,2,1418.2600000000016,5,3,4,534,Potential Loyalists
15445,263,1,113.5,1,1,1,111,Hibernating
15447,329,1,155.17,1,1,1,111,Hibernating
15448,311,1,494.64000000000004,1,1,3,113,Hibernating
15449,25,3,974.52,4,3,4,434,Potential Loyalists
15450,29,1,429.84,4,1,2,412,Promising
15452,28,3,538.73,4,3,3,433,Potential Loyalists
15453,0,7,1388.370000000001,5,5,4,554,Champions
15454,361,1,179.10000000000002,1,1,1,111,Hibernating
15456,282,3,447.2200000000001,1,3,2,132,At Risk
15457,261,1,237.07000000000002,1,1,1,111,Hibernating
15458,24,1,161.64,4,1,1,411,Promising
15460,353,1,216.76,1,1,1,111,Hibernating
15462,93,3,234.60000000000002,2,3,1,231,At Risk
15463,28,1,126.14,4,1,1,411,Promising
15464,337,1,1048.8500000000006,1,1,4,114,Hibernating
15465,18,18,7354.62,4,5,5,455,Loyal Customers
15466,84,1,334.53000000000014,2,1,2,212,Hibernating
15467,8,3,524.88,5,3,3,533,Potential Loyalists
15468,50,2,467.50999999999993,3,3,2,332,Need Attention
15469,49,2,538.55,3,3,3,333,Need Attention
15471,1,1,469.47999999999985,5,1,2,512,New Customers
15472,112,1,371.56,2,1,2,212,Hibernating
15473,13,7,1771.2,4,5,4,454,Loyal Customers
15475,76,1,454.10999999999984,2,1,2,212,Hibernating
15478,39,2,1441.4199999999996,3,3,4,334,Need Attention
15480,115,1,905.5,2,1,3,213,Hibernating
15482,14,12,11054.960000000003,4,5,5,455,Loyal Customers
15483,160,4,233.81000000000006,2,4,1,241,At Risk
15484,0,4,3594.3099999999995,5,4,5,545,Champions
15485,29,3,2575.0,4,3,5,435,Potential Loyalists
15488,91,1,91.32000000000001,2,1,1,211,Hibernating
15489,21,3,1134.28,4,3,4,434,Potential Loyalists
15491,94,6,3100.0900000000015,2,5,5,255,Can't Loose
15492,27,2,659.4599999999999,4,3,3,433,Potential Loyalists
15493,31,5,2001.800000000005,4,4,4,444,Loyal Customers
15494,20,2,1299.230000000001,4,3,4,434,Potential Loyalists
15497,16,2,1262.2,4,3,4,434,Potential Loyalists
15498,1,27,13316.399999999992,5,5,5,555,Champions
15500,7,4,1131.5600000000004,5,4,4,544,Champions
15502,14,11,10384.93,4,5,5,455,Loyal Customers
15503,361,1,147.09000000000003,1,1,1,111,Hibernating
15504,80,1,52.83000000000001,2,1,1,211,Hibernating
15505,51,5,3610.9600000000005,3,4,5,345,Loyal Customers
15506,21,3,979.2600000000004,4,3,4,434,Potential Loyalists
15507,170,1,492.35999999999996,2,1,3,213,Hibernating
15508,188,6,1000.2700000000002,1,5,4,154,Can't Loose
15510,329,1,250.0,1,1,1,111,Hibernating
15511,10,5,909.2300000000001,5,4,3,543,Champions
15512,154,2,121.0,2,3,1,231,At Risk
15513,32,19,14758.219999999998,3,5,5,355,Loyal Customers
15514,11,10,4139.460000000002,5,5,5,555,Champions
15516,43,3,62.43,3,3,1,331,Need Attention
15517,232,1,267.03000000000003,1,1,2,112,Hibernating
15518,63,8,1942.4500000000012,3,5,4,354,Loyal Customers
15520,0,1,343.49999999999994,5,1,2,512,New Customers
15521,39,7,3000.2000000000007,3,5,5,355,Loyal Customers
15522,31,2,398.84,4,3,2,432,Potential Loyalists
15523,83,1,412.00999999999993,2,1,2,212,Hibernating
15524,23,1,440.0,4,1,2,412,Promising
15525,1,3,825.9200000000002,5,3,3,533,Potential Loyalists
15526,32,2,148.44,3,3,1,331,Need Attention
15527,17,8,2429.779999999999,4,5,5,455,Loyal Customers
15528,253,1,229.32999999999993,1,1,1,111,Hibernating
15529,21,11,3995.2299999999973,4,5,5,455,Loyal Customers
15530,20,4,1502.3500000000001,4,4,4,444,Loyal Customers
15531,7,2,2007.4399999999994,5,3,4,534,Potential Loyalists
15532,24,4,1580.9300000000032,4,4,4,444,Loyal Customers
15533,18,3,807.5699999999997,4,3,3,433,Potential Loyalists
15535,172,4,536.3999999999999,2,4,3,243,At Risk
15537,162,1,110.92000000000003,2,1,1,211,Hibernating
15539,6,1,538.46,5,1,3,513,New Customers
15540,10,1,213.30000000000004,5,1,1,511,New Customers
15541,113,1,85.13000000000002,2,1,1,211,Hibernating
15543,287,1,127.85999999999999,1,1,1,111,Hibernating
15544,8,9,3546.709999999995,5,5,5,555,Champions
15545,53,2,292.7199999999999,3,3,2,332,Need Attention
15547,6,14,4954.839999999991,5,5,5,555,Champions
15549,76,3,1693.26,2,3,4,234,At Risk
15550,3,4,575.63,5,4,3,543,Champions
15551,35,1,436.05999999999995,3,1,2,312,About to Sleep
15552,216,1,90.12,1,1,1,111,Hibernating
15553,59,1,437.22999999999985,3,1,2,312,About to Sleep
15554,276,1,217.2,1,1,1,111,Hibernating
15555,11,16,4805.169999999989,5,5,5,555,Champions
15556,23,1,279.77,4,1,2,412,Promising
15557,27,1,473.65,4,1,2,412,Promising
15561,10,4,800.5900000000001,5,4,3,543,Champions
15562,350,1,134.55,1,1,1,111,Hibernating
15563,21,4,1400.4399999999998,4,4,4,444,Loyal Customers
15565,49,2,173.15999999999997,3,3,1,331,Need Attention
15567,17,1,186.01000000000002,4,1,1,411,Promising
15568,1,3,758.2899999999998,5,3,3,533,Potential Loyalists
15569,102,5,1375.7100000000003,2,4,4,244,At Risk
15570,6,12,4165.52,5,5,5,555,Champions
15571,10,4,650.43,5,4,3,543,Champions
15572,3,7,2552.86,5,5,5,555,Champions
15573,30,2,607.45,4,3,3,433,Potential Loyalists
15574,176,4,702.2500000000001,2,4,3,243,At Risk
15576,36,1,940.6700000000002,3,1,3,313,About to Sleep
15577,150,3,258.8799999999998,2,3,2,232,At Risk
15578,161,1,127.1,2,1,1,211,Hibernating
15579,67,2,348.5999999999999,3,3,2,332,Need Attention
15581,119,13,3679.9700000000003,2,5,5,255,Can't Loose
15582,23,3,682.9100000000001,4,3,3,433,Potential Loyalists
15584,22,4,725.1099999999999,4,4,3,443,Loyal Customers
15585,175,1,455.30000000000007,2,1,2,212,Hibernating
15587,49,4,913.6800000000002,3,4,3,343,Loyal Customers
15589,254,3,478.53,1,3,2,132,At Risk
15592,45,1,388.58,3,1,2,312,About to Sleep
15593,69,1,199.8,3,1,1,311,About to Sleep
15594,14,5,1771.78,4,4,4,444,Loyal Customers
15596,99,5,1406.5900000000004,2,4,4,244,At Risk
15597,34,1,324.57,3,1,2,312,About to Sleep
15598,52,1,240.68,3,1,1,311,About to Sleep
15599,25,2,761.74,4,3,3,433,Potential Loyalists
15601,10,14,6776.559999999997,5,5,5,555,Champions
15602,7,9,1297.8700000000003,5,5,4,554,Champions
15603,77,1,48.480000000000004,2,1,1,211,Hibernating
15604,51,1,216.39000000000001,3,1,1,311,About to Sleep
15605,35,5,1198.23,3,4,4,344,Loyal Customers
15606,60,9,2920.1600000000003,3,5,5,355,Loyal Customers
15607,335,1,104.76,1,1,1,111,Hibernating
15608,27,4,1093.68,4,4,4,444,Loyal Customers
15609,183,1,298.48,1,1,2,112,Hibernating
15610,50,1,112.46,3,1,1,311,About to Sleep
15611,8,13,1591.4500000000003,5,5,4,554,Champions
15612,35,2,195.15,3,3,1,331,Need Attention
15615,9,23,10399.739999999989,5,5,5,555,Champions
15618,31,4,776.8510000000002,4,4,3,443,Loyal Customers
15619,9,1,336.40000000000003,5,1,2,512,New Customers
15620,55,3,1553.18,3,3,4,334,Need Attention
15621,3,4,1293.0300000000002,5,4,4,544,Champions
15622,42,9,3709.5600000000018,3,5,5,355,Loyal Customers
15623,140,1,301.03,2,1,2,212,Hibernating
15624,115,4,588.1300000000001,2,4,3,243,At Risk
15625,102,4,1534.26,2,4,4,244,At Risk
15626,73,2,675.8000000000001,2,3,3,233,At Risk
15628,3,9,2870.2400000000002,5,5,5,555,Champions
15630,44,2,1186.35,3,3,4,334,Need Attention
15632,14,8,3285.310000000001,4,5,5,455,Loyal Customers
15634,16,1,243.55,4,1,1,411,Promising
15636,88,2,724.76,2,3,3,233,At Risk
15637,51,1,223.36,3,1,1,311,About to Sleep
15639,133,1,425.31999999999994,2,1,2,212,Hibernating
15640,3,15,12515.659999999982,5,5,5,555,Champions
15641,104,4,1887.2000000000005,2,4,4,244,At Risk
15643,190,3,664.0000000000002,1,3,3,133,At Risk
15644,165,4,812.9999999999998,2,4,3,243,At Risk
15645,17,1,612.0099999999998,4,1,3,413,Promising
15646,156,3,447.63999999999993,2,3,2,232,At Risk
15648,203,2,657.3499999999999,1,3,3,133,At Risk
15649,335,2,816.0,1,3,3,133,At Risk
15651,35,3,646.3000000000001,3,3,3,333,Need Attention
15652,90,1,337.74,2,1,2,212,Hibernating
15653,91,2,877.4399999999999,2,3,3,233,At Risk
15654,8,2,922.5300000000002,5,3,3,533,Potential Loyalists
15655,242,1,560.67,1,1,3,113,Hibernating
15656,44,4,748.5000000000001,3,4,3,343,Loyal Customers
15657,21,1,30.0,4,1,1,411,Promising
15658,189,5,1024.0999999999997,1,4,4,144,At Risk
15659,42,1,306.45000000000005,3,1,2,312,About to Sleep
15660,24,9,1600.86,4,5,4,454,Loyal Customers
15661,316,2,309.8,1,3,2,132,At Risk
15663,105,1,138.14000000000001,2,1,1,211,Hibernating
15664,49,1,386.43,3,1,2,312,About to Sleep
15665,167,2,2242.0100000000007,2,3,5,235,At Risk
15667,38,1,301.32000000000005,3,1,2,312,About to Sleep
15668,216,1,76.32000000000001,1,1,1,111,Hibernating
15669,39,4,684.34,3,4,3,343,Loyal Customers
15670,295,1,173.05,1,1,1,111,Hibernating
15671,17,7,2657.1300000000006,4,5,5,455,Loyal Customers
15673,87,4,2881.0200000000013,2,4,5,245,At Risk
15674,72,5,2446.6,2,4,5,245,At Risk
15675,80,3,323.69,2,3,2,232,At Risk
15676,17,3,3435.7599999999998,4,3,5,435,Potential Loyalists
15677,48,1,657.23,3,1,3,313,About to Sleep
15678,51,1,352.70000000000005,3,1,2,312,About to Sleep
15679,23,4,781.2799999999999,4,4,3,443,Loyal Customers
15680,8,3,1333.6800000000003,5,3,4,534,Potential Loyalists
15681,24,5,1426.1599999999999,4,4,4,444,Loyal Customers
15683,116,1,193.75,2,1,1,211,Hibernating
15687,7,9,2993.099999999999,5,5,5,555,Champions
15689,118,2,254.1,2,3,2,232,At Risk
15690,3,2,239.76000000000002,5,3,1,531,Potential Loyalists
15691,251,1,136.8,1,1,1,111,Hibernating
15692,27,1,191.04000000000002,4,1,1,411,Promising
15694,-1,14,6479.399999999998,5,5,5,555,Champions
15695,265,2,409.9800000000001,1,3,2,132,At Risk
15696,32,8,2736.4600000000005,3,5,5,355,Loyal Customers
15699,16,1,309.6499999999999,4,1,2,412,Promising
15700,171,2,696.6799999999996,2,3,3,233,At Risk
15701,1,4,1542.14,5,4,4,544,Champions
15703,263,1,211.5,1,1,1,111,Hibernating
15704,139,4,2293.6199999999994,2,4,5,245,At Risk
15705,200,1,143.10000000000002,1,1,1,111,Hibernating
15706,62,4,1060.56,3,4,4,344,Loyal Customers
15707,34,4,945.5799999999999,3,4,4,344,Loyal Customers
15708,39,7,3364.2399999999984,3,5,5,355,Loyal Customers
15709,282,1,133.25,1,1,1,111,Hibernating
15712,8,5,1072.3600000000001,5,4,4,544,Champions
15713,142,2,356.7,2,3,2,232,At Risk
15714,10,2,330.8799999999998,5,3,2,532,Potential Loyalists
15716,144,4,1118.8100000000004,2,4,4,244,At Risk
15717,233,1,150.3,1,1,1,111,Hibernating
15719,31,13,5045.609999999998,4,5,5,455,Loyal Customers
15720,23,1,598.7300000000001,4,1,3,413,Promising
15721,10,1,507.0799999999998,5,1,3,513,New Customers
15722,34,5,2222.56,3,4,5,345,Loyal Customers
15723,363,1,203.1,1,1,1,111,Hibernating
15724,200,2,218.25,1,3,1,131,At Risk
15725,14,1,415.2500000000001,4,1,2,412,Promising
15727,15,7,5178.960000000001,4,5,5,455,Loyal Customers
15729,211,1,85.0,1,1,1,111,Hibernating
15730,64,3,1120.8800000000003,3,3,4,334,Need Attention
15732,211,2,294.11999999999995,1,3,2,132,At Risk
15733,281,1,162.3,1,1,1,111,Hibernating
15734,113,2,1339.45,2,3,4,234,At Risk
15737,13,8,1205.12,4,5,4,454,Loyal Customers
15738,17,16,4812.419999999996,4,5,5,455,Loyal Customers
15739,65,1,449.12000000000006,3,1,2,312,About to Sleep
15740,48,1,154.88000000000002,3,1,1,311,About to Sleep
15743,15,4,784.4600000000004,4,4,3,443,Loyal Customers
15744,76,1,34.8,2,1,1,211,Hibernating
15745,18,4,1094.59,4,4,4,444,Loyal Customers
15746,133,1,196.87999999999997,2,2,1,221,Hibernating
15747,11,3,974.0399999999995,5,3,4,534,Potential Loyalists
15748,39,1,149.30999999999995,3,2,1,321,About to Sleep
15749,234,3,44534.3,1,3,5,135,At Risk
15750,1,8,2465.479999999999,5,5,5,555,Champions
15752,38,7,2637.3800000000024,3,5,5,355,Loyal Customers
15753,303,1,79.2,1,2,1,121,Hibernating
15754,50,3,458.57,3,3,2,332,Need Attention
15755,9,6,2364.2500000000023,5,5,5,555,Champions
15756,60,4,532.9599999999995,3,4,3,343,Loyal Customers
15757,64,2,714.4200000000001,3,3,3,333,Need Attention
15758,23,1,205.25,4,2,1,421,Potential Loyalists
15759,217,3,253.04000000000002,1,4,2,142,At Risk
15762,64,2,583.75,3,3,3,333,Need Attention
15763,30,2,1086.9200000000003,4,3,4,434,Potential Loyalists
15764,87,6,3279.9700000000003,2,5,5,255,Can't Loose
15766,63,1,315.05999999999995,3,2,2,322,About to Sleep
15768,114,3,621.83,2,4,3,243,At Risk
15769,6,25,56252.72000000001,5,5,5,555,Champions
15773,4,1,635.6800000000001,5,2,3,523,Potential Loyalists
15774,67,1,270.8,3,2,2,322,About to Sleep
15775,244,1,104.9,1,2,1,121,Hibernating
15776,132,1,241.62000000000003,2,2,1,221,Hibernating
15777,240,4,1047.1100000000001,1,4,4,144,At Risk
15780,182,3,475.28000000000003,1,4,2,142,At Risk
15781,24,3,345.4600000000001,4,4,2,442,Loyal Customers
15782,8,3,2614.7400000000007,5,4,5,545,Champions
15783,9,1,246.3,5,2,1,521,Potential Loyalists
15785,31,5,2328.9700000000003,4,4,5,445,Loyal Customers
15786,45,3,4932.2000000000035,3,4,5,345,Loyal Customers
15787,25,3,948.0500000000001,4,4,4,444,Loyal Customers
15789,357,1,351.3,1,2,2,122,Hibernating
15790,9,1,220.84999999999997,5,2,1,521,Potential Loyalists
15791,42,2,1612.6900000000003,3,3,4,334,Need Attention
15793,13,3,965.6099999999999,4,4,4,444,Loyal Customers
15795,148,1,610.0100000000001,2,2,3,223,Hibernating
15796,0,8,2711.5599999999995,5,5,5,555,Champions
15797,112,4,2207.4,2,4,5,245,At Risk
15799,74,3,884.1400000000002,2,4,3,243,At Risk
15800,106,2,699.0800000000002,2,3,3,233,At Risk
15801,45,3,1063.9499999999998,3,4,4,344,Loyal Customers
15802,141,1,451.42,2,2,2,222,Hibernating
15803,50,1,415.82,3,2,2,322,About to Sleep
15804,-1,13,4206.389999999997,5,5,5,555,Champions
15805,22,17,5528.479999999997,4,5,5,455,Loyal Customers
15806,45,3,784.5799999999999,3,4,3,343,Loyal Customers
15807,49,3,903.9000000000001,3,4,3,343,Loyal Customers
15808,305,4,3734.970000000001,1,4,5,145,At Risk
15809,35,5,515.7699999999999,3,4,3,343,Loyal Customers
15810,77,4,1391.9799999999998,2,4,4,244,At Risk
15811,21,6,2218.6199999999994,4,5,5,455,Loyal Customers
15812,106,5,1801.14,2,4,4,244,At Risk
15813,206,2,1303.9099999999999,1,3,4,134,At Risk
15814,15,4,1945.3300000000004,4,4,4,444,Loyal Customers
15815,62,5,2100.6000000000004,3,4,5,345,Loyal Customers
15819,48,4,1905.45,3,4,4,344,Loyal Customers
15820,318,1,206.98000000000002,1,2,1,121,Hibernating
15821,43,2,570.96,3,3,3,333,Need Attention
15822,2,2,885.4699999999999,5,3,3,533,Potential Loyalists
15823,371,1,15.0,1,2,1,121,Hibernating
15825,171,1,532.94,2,2,3,223,Hibernating
15826,55,3,1654.31,3,4,4,344,Loyal Customers
15827,72,13,1836.0900000000008,2,5,4,254,Can't Loose
15829,98,2,636.14,2,3,3,233,At Risk
15830,36,1,576.0,3,2,3,323,About to Sleep
15831,57,3,801.7599999999999,3,4,3,343,Loyal Customers
15832,253,1,836.7899999999998,1,2,3,123,Hibernating
15834,69,4,2233.749999999999,3,4,5,345,Loyal Customers
15835,43,4,954.0899999999996,3,4,4,344,Loyal Customers
15836,49,1,137.37,3,2,1,321,About to Sleep
15837,63,1,391.97999999999996,3,2,2,322,About to Sleep
15838,10,19,33643.08,5,5,5,555,Champions
15839,32,3,1048.4900000000002,3,4,4,344,Loyal Customers
15840,57,2,355.56,3,3,2,332,Need Attention
15841,71,4,1224.0600000000004,2,4,4,244,At Risk
15843,302,1,118.95,1,2,1,121,Hibernating
15844,45,1,130.74,3,2,1,321,About to Sleep
15845,16,8,3711.7699999999995,4,5,5,455,Loyal Customers
15847,37,2,389.27,3,3,2,332,Need Attention
15850,18,2,238.85000000000002,4,3,1,431,Potential Loyalists
15852,185,2,160.71,1,3,1,131,At Risk
15853,50,1,110.80000000000001,3,2,1,321,About to Sleep
15854,3,11,2974.6499999999974,5,5,5,555,Champions
15855,135,5,712.2399999999997,2,4,3,243,At Risk
15856,3,27,16387.570000000003,5,5,5,555,Champions
15857,17,1,297.0,4,2,2,422,Potential Loyalists
15858,14,5,1438.8500000000008,4,4,4,444,Loyal Customers
15860,39,8,977.2099999999992,3,5,4,354,Loyal Customers
15861,11,9,3165.360000000001,5,5,5,555,Champions
15862,7,4,832.88,5,4,3,543,Champions
15863,24,2,68.84,4,3,1,431,Potential Loyalists
15864,21,6,1936.3200000000002,4,5,4,454,Loyal Customers
15865,39,3,895.1300000000002,3,4,3,343,Loyal Customers
15866,100,1,230.52999999999994,2,2,1,221,Hibernating
